"","MayorID","FullName","LastName","FirstName","GenderMale","GenderFemale","RaceWhite","RaceBlack","RaceHispanic","RaceOther","PartyRepublican","PartyDemocrat","PartyNonPartisan","PartyOther","Ideology","IdeologySD","LastElectionDate","PercentVote","YearsCurrentPosition","CityManager","CouncilManager","MayorCouncil","Title","CityID","CityName","CityNameFull","CensusID","CensusID2","State","StateAB","Region","Division","StateFIPS","Population","Latitude","Longitude","CityAge","CityMale","CityFemale","CityWhite","CityBlack","CityHispanic","CityOwner","CityRenter","GovWebsite","FacebookPageName","FacebookPageID","FacebookLink","TwitterHandle","TwitterLink"
"334","334","Shari Cantor","Cantor","Shari",0,1,1,0,0,0,NA,NA,NA,NA,-0.4712754,0.11498941,"11/28/2017",NA,1,NA,1,0,"Mayor","334","West Hartford","Town of West Hartford","1600000US0982660","982660","Connecticut","CT","1","1","9",63268,41.7666,-72.7549,41.5,46.4,53.6,79.6,6.3,9.8,71.7,28.3,"https://www.westhartfordct.gov/","ShariCantorWH","258734034619880","https://www.facebook.com/ShariCantorWH/?ref=br_rs","cantorshari","https://twitter.com/Cantorshari?lang=en"
"335","335","Peter Tesei","Tesei","Peter",1,0,1,0,0,0,1,0,0,0,NA,NA,"11/7/2017",NA,11,NA,NA,NA,"First Selectman","335","Greenwich","City of Greenwich","1600000US0933690","933690","Connecticut","CT","1","1","9",12942,41.0259,-73.6305,42.9,46,54,80.9,4.9,13.9,46,54,"www.greenwichct.org/",NA,NA,NA,"tesei_peter","https://twitter.com/tesei_peter?lang=en"
"336","336","Curt Balzano Leng","Balzano Leng","Curt",1,0,1,0,0,0,0,1,0,0,NA,NA,"11/7/2017",74,3,NA,0,1,"Mayor","336","Hamden","City of Hamden",NA,NA,"Connecticut","CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.hamden.com/",NA,NA,NA,"curtleng","https://twitter.com/curtleng?lang=en"
"337","337","Kevin M. Scarpati","Scarpati","Kevin M.",1,0,1,0,0,0,NA,NA,NA,NA,-0.3050897,0.13211519,"11/7/2017",54,3,NA,1,0,"Mayor","337","Meriden","City of Meriden","1600000US0946450","946450","Connecticut","CT","1","1","9",60868,41.5368,-72.7945,37.7,48.4,51.6,73.5,9.7,28.9,60.9,39.1,"https://www.meridenct.gov/","MayorKevinScarpati","223809694328923","https://www.facebook.com/MayorKevinScarpati/?ref=br_rs","kmscarpati","https://twitter.com/kmscarpati?lang=en"
"338","338","Ellen Zoppo Sassu","Zoppo-Sassu","Ellen",0,1,1,0,0,0,0,1,0,0,-0.2297392,0.13089835,"11/7/2017",60,1,NA,0,1,"Mayor","338","Bristol","City of Bristol","1600000US0908420","908420","Connecticut","CT","1","1","9",60477,41.6816,-72.9407,40.3,48.2,51.8,87.7,3.8,9.6,64.7,35.3,"www.ci.bristol.ct.us/","EllenZoppoSassu","1846326482358006","https://www.facebook.com/EllenZoppoSassu/?ref=br_rs","ellenzopposassu","https://twitter.com/ellenzopposassu?lang=en"
"339","339","Michael C. Tetreau","Tetreau","Michael C.",1,0,1,0,0,0,0,1,0,0,NA,NA,"11/3/2015",NA,7,NA,NA,NA,"First Selectman","339","Fairfield","City of Fairfield",NA,NA,"Connecticut","CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.fairfieldct.org/",NA,NA,NA,"miketetreau","https://twitter.com/miketetreau?lang=en"
"340","340","Jay Moran","Moran","Jay",1,0,1,0,0,0,0,1,0,0,NA,NA,"11/7/2017",NA,5,NA,1,0,"Mayor","340","Manchester","City of Manchester","1600000US0944690","944690","Connecticut","CT","1","1","9",30577,41.7815,-72.5183,36.4,47.9,52.1,72.3,13.6,14.7,55.9,44.1,"www.townofmanchester.org/",NA,NA,NA,"mayorjaymoran","https://twitter.com/MayorJayMoran?lang=en"
"341","341","Nancy R. Rossi","Rossi","Nancy R.",0,1,1,0,0,0,0,1,0,0,-0.3250593,0.14144075,"11/7/2017",45.28,1,NA,0,1,"Mayor","341","West Haven","City of West Haven","1600000US0982800","982800","Connecticut","CT","1","1","9",55564,41.2721,-72.9675,36.6,48.4,51.6,65.7,19.6,18.3,56.4,43.6,"https://www.cityofwesthaven.com/",NA,NA,NA,NA,NA
"342","342","Benjamin G. Blake","Blake","Benjamin G.",1,0,1,0,0,0,0,0,1,0,-0.2247996,0.12058682,"11/7/2017",100,7,NA,0,1,"Mayor","342","Milford","City of Milford","1600000US0947515","947515","Connecticut","CT","1","1","9",51271,41.2227,-73.0636,43.3,48.2,51.8,88.8,2.6,5.2,76.4,23.6,"https://www.ci.milford.ct.us/",NA,NA,NA,NA,NA
"343","343","Laura Hoydick","Hoydick","Laura",0,1,1,0,0,0,1,0,0,0,-0.3979842,0.13778599,"11/7/2017",NA,1,NA,0,1,"Mayor","343","Stratford","Town of Stratford","1600000US0974260","974260","Connecticut","CT","1","1","9",51384,41.2055,-73.1282,42.2,47.1,52.9,76.4,14.3,13.8,80.7,19.3,"www.townofstratford.com/","MayorLauraHoydick","471738960098","https://www.facebook.com/MayorLauraHoydick/?ref=br_rs",NA,NA
"344","344","Marcia A. Leclerc","Leclerc","Marcia A.",0,1,1,0,0,0,0,1,0,0,-0.1880824,0.15373824,"11/7/2017",100,7,NA,0,1,"Mayor","344","East Hartford","City of East Hartford","1600000US0922700","922700","Connecticut","CT","1","1","9",51252,41.7607,-72.6076,37.8,47.9,52.1,51.3,26,25.8,58.5,41.5,"https://www.easthartfordct.gov/",NA,NA,NA,"mayormarcia","https://twitter.com/MayorMarcia"
"345","345","Daniel T. Drew","Drew","Daniel T.",1,0,1,0,0,0,0,1,0,0,-0.3659226,0.14302378,"11/7/2017",NA,7,NA,0,1,"Mayor","345","Middletown","City of Middletown","1600000US0947290","947290","Connecticut","CT","1","1","9",47648,41.5495,-72.6577,37,48.6,51.4,75.8,12.8,8.3,53.8,46.2,"www.cityofmiddletown.com/","mayordanieldrew","451154348238897","https://www.facebook.com/mayordanieldrew/?ref=br_rs","mayordandrew","https://twitter.com/MayorDanDrew"
"346","346","William Dickinson Jr.","Dickinson Jr.","William",1,0,1,0,0,0,1,0,0,0,NA,NA,"11/7/2017",63,35,NA,0,1,"Mayor","346","Wallingford","Town of Wallingford","1600000US0978880","978880","Connecticut","CT","1","1","9",18209,41.4499,-72.8183,39.4,49,51,87.5,1.9,14.3,56.4,43.6,"www.town.wallingford.ct.us/",NA,NA,NA,NA,NA
"347","347","Michael Ludwick","Ludwick","Michael",1,0,1,0,0,0,1,0,0,0,NA,NA,"11/14/2017",NA,1,NA,1,0,"Mayor","347","Enfield","City of Enfield",NA,NA,"Connecticut","CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.enfield-ct.gov/",NA,NA,NA,NA,NA
"348","348","Christopher J. Palmieri","Palmieri","Christopher J.",1,0,1,0,0,0,0,1,0,0,NA,NA,"11/7/2017",NA,1,NA,1,0,"Town Council Chair","348","Southington","City of Southington",NA,NA,"Connecticut","CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.southington.org/",NA,NA,NA,NA,NA
"349","349","Peter Albert Nystrom","Nystrom","Peter Albert",1,0,1,0,0,0,1,0,0,0,-0.1440244,0.1503905,"11/7/2017",NA,5,NA,1,0,"Mayor","349","Norwich","City of Norwich","1600000US0956200","956200","Connecticut","CT","1","1","9",40493,41.5479,-72.0895,38,48.4,51.6,69.5,10.4,12.6,51.9,48.1,"www.norwichct.org/","mayorpeteralbertnystrom","137330953577132","https://www.facebook.com/mayorpeteralbertnystrom/?ref=br_rs","nystrom4norwich","https://twitter.com/Nystrom4Norwich"
"350","350","Patrice Granatosky","Granatosky","Patrice",0,1,1,0,0,0,0,1,0,0,NA,NA,"12/5/2017",NA,1,NA,1,0,"Mayor","350","Groton","Town of Groton","1600000US0934180","934180","Connecticut","CT","1","1","9",10389,41.3251,-72.0669,30.7,53.4,46.6,70.5,10.2,14.6,42.3,57.7,"www.groton-ct.gov/",NA,NA,NA,NA,NA
"351","351","Mark A. Lauretti","Lauretti","Mark A.",1,0,1,0,0,0,1,0,0,0,0.06754635,0.13588712,"11/7/2017",100,27,NA,0,1,"Mayor","351","Shelton","City of Shelton","1600000US0968100","968100","Connecticut","CT","1","1","9",39559,41.3045,-73.139,44.4,48.5,51.5,90.8,2.4,5.9,81.4,18.6,"cityofshelton.org/","Lauretti-for-Governor-618447301526418",NA,"https://www.facebook.com/Lauretti-for-Governor-618447301526418/","mark_lauretti","https://twitter.com/mark_lauretti?lang=en"
"352","352","Elinor Carbone","Carbone","Elinor",0,1,1,0,0,0,1,0,0,0,-0.197254,0.13813793,"11/7/2017",89,5,NA,0,1,"Mayor","352","Torrington","City of Torrington","1600000US0976500","976500","Connecticut","CT","1","1","9",36383,41.8343,-73.1315,42.4,49,51,88.7,2.7,8.8,66.4,33.6,"https://www.torringtonct.org/","MayorCarbone","414892751947538","https://www.facebook.com/MayorCarbone/?ref=br_rs","elinorcarbone","https://twitter.com/ElinorCarbone"
"353","353","Vicki A. Tesoro","Tesoro","Vicki A.",0,1,1,0,0,0,0,1,0,0,-0.0410232,0.15261859,"11/7/2017",45,1,NA,0,1,"First Selectman","353","Trumbull","City of Trumbull","1600000US0977270","977270","Connecticut","CT","1","1","9",36018,41.2729,-73.2119,43.9,48.1,51.9,90,3.1,5.7,87.9,12.1,"www.trumbull-ct.gov/",NA,NA,NA,"vickitesoro","https://twitter.com/vickitesoro"
"354","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"354","Glastonbury",NA,"1600000US0931270","931270","Connecticut","CT","1","1","9",7387,41.7031,-72.6004,43.9,45.4,54.6,90.7,1.3,4.3,66.8,33.2,"www.glastonbury-ct.gov/",NA,NA,NA,NA,NA
"355","355","N 'Pete' Warren Hess III","Warren Hess III","N 'Pete'",1,0,1,0,0,0,0,1,0,0,-0.0070531,0.15419048,"11/7/2017",100,7,NA,0,1,"Mayor","355","Naugatuck","Borough of Naugatuck","1600000US0949880","949880","Connecticut","CT","1","1","9",31862,41.4886,-73.0519,38.2,49,51,86.9,4.9,9.2,67.9,32.1,"www.naugatuck-ct.gov/","mayorpetehess","1612650605613480","https://www.facebook.com/mayorpetehess/?ref=br_rs","mayorpetehess","https://twitter.com/MayorPeteHess"
"356","356","Roy Zartarian","Zartarian","Roy",1,0,0,0,0,1,1,0,0,0,-0.2054981,0.15711105,"11/7/2017",54,7,NA,1,0,"Mayor","356","Newington","Town of Newington","1600000US0952210","952210","Connecticut","CT","1","1","9",30562,41.687,-72.7308,43.7,47.3,52.7,86.5,3.5,7.6,81.3,18.7,"https://www.newingtonct.gov/","royzfornewington",NA,"https://www.facebook.com/royzfornewington?ref=br_rs","mayorroyz","https://twitter.com/mayorroyz"
"357","357","Michael S. Purzycki","Purzycki","Michael S.",1,0,1,0,0,0,NA,NA,NA,NA,-0.6046425,0.13495751,"11/8/2016",82.2,2,NA,0,1,NA,"357","Wilmington",NA,"1600000US1077580","1077580","Delaware","DE","3","5","10",70851,39.7352,-75.5293,34.3,47.5,52.5,32.6,58,12.4,47.7,52.3,"https://www.wilmingtonde.gov/",NA,NA,NA,"mikepurzycki","https://twitter.com/mikepurzycki?lang=en"
"358","358","Robin R. Christiansen","Christiansen","Robin S.",1,0,1,0,0,0,NA,NA,NA,NA,-0.1117107,0.14043901,"5/13/2015",65.69,4,NA,1,0,NA,"358","Dover",NA,"1600000US1021200","1021200","Delaware","DE","3","5","10",36047,39.1606,-75.5217,31.3,46.4,53.6,48.3,42.2,6.6,51.9,48.1,"https://www.cityofdover.com/","DoverMayorChristiansen","572242862873120","https://www.facebook.com/DoverMayorChristiansen/?ref=br_rs",NA,NA
"359","359","Polly Sierer","Sierer","Polly",0,1,1,0,0,0,NA,NA,NA,NA,-0.1206353,0.14679895,"4/12/2016",41,5,NA,1,0,"Mayor","359","Newark","City of Newark","1600000US1050670","1050670","Delaware","DE","3","5","10",31454,39.6776,-75.7573,22.2,46.7,53.3,82.4,6.7,4.8,51.7,48.3,"https://www.newarkde.gov/",NA,NA,NA,NA,NA
"360","360","Muriel Bowser","Bowser","Muriel",0,1,0,1,0,0,0,1,0,0,-0.9253833,0.05297569,"11/3/2015",67,3,NA,0,1,NA,"360","Washington DC",NA,"1600000US1150000","1150000","District of Columbia","DC","3","5","11",601723,38.9041,-77.0171,33.8,47.2,52.8,38.5,50.7,9.1,42,58,"https://dc.gov/","MayorMurielBowser","125270034173108","https://www.facebook.com/MayorMurielBowser/?ref=br_rs","mayorbowser","https://twitter.com/MayorBowser"
"361","361","Lenny Curry","Curry","Lenny",1,0,1,0,0,0,1,0,0,0,0.18249043,0.04423226,"7/1/2015",51.31,3,NA,0,1,"Mayor","361","Jacksonville","City of Jacksonville","1600000US1235000","1235000","Florida","FL","3","5","12",821784,30.337,-81.6613,35.5,48.5,51.5,59.4,30.7,7.7,61.7,38.3,"www.coj.net/","curryformayor","1616485615243445","https://www.facebook.com/curryformayor/?ref=br_rs","lennycurry","https://twitter.com/lennycurry?lang=en"
"362","362","Francis X. Suarez","Suarez","Francis X.",1,0,0,0,1,0,1,0,0,0,-0.4346899,0.07851511,"11/7/2017",86,1,NA,0,1,"Mayor","362","Miami","City of Miami","1600000US1245000","1245000","Florida","FL","3","5","12",399457,25.7752,-80.2086,38.8,49.8,50.2,72.6,19.2,70,32.3,67.7,"www.miamigov.com/","FrancisXSuarez","135880909935010","https://www.facebook.com/FrancisXSuarez/?ref=br_rs","francissuarez","https://twitter.com/francissuarez?lang=en"
"363","363","Bob Buckhorn","Buckhorn","Bob",1,0,1,0,0,0,0,1,0,0,-0.1611638,0.06617218,"3/3/2015",96,7,NA,0,1,"Mayor","363","Tampa","City of Tampa","1600000US1271000","1271000","Florida","FL","3","5","12",335709,27.9701,-82.4797,34.6,48.9,51.1,62.9,26.2,23.1,51.7,48.3,"https://www.tampagov.net/","BobBuckhorn","326196854117230","https://www.facebook.com/BobBuckhorn/?ref=br_rs",NA,NA
"364","364","Buddy Dyer","Dyer","Buddy",1,0,1,0,0,0,0,1,0,0,-0.0071309,0.08401635,"11/7/2017",62.5,4,NA,0,1,"Mayor","364","Orlando","City of Orlando","1600000US1253000","1253000","Florida","FL","3","5","12",238300,28.4159,-81.2987,32.8,48.6,51.4,57.6,28.1,25.4,39.5,60.5,"www.cityoforlando.net/","orlandomayor","124371529162","https://www.facebook.com/orlandomayor/?ref=br_rs","orlandomayor","https://twitter.com/orlandomayor?lang=en"
"365","365","Rick Kriseman","Kriseman","Rick",1,0,1,0,0,0,0,1,0,0,-0.3620185,0.06776936,"11/7/2017",51,7,NA,0,1,"Mayor","365","St. Petersburg","City of St. Petersburg","1600000US1263000","1263000","Florida","FL","3","5","12",244769,27.762,-82.6441,41.6,48.1,51.9,68.7,23.9,6.6,60.7,39.3,"www.stpete.org/","Kriseman","482081741802898","https://www.facebook.com/Kriseman/?ref=br_rs","kriseman","https://twitter.com/kriseman?lang=en"
"366","366","Carlos A. Hernandez","Hernandez","Carlos A.",1,0,0,0,1,0,1,0,0,0,-0.1122125,0.10177377,"11/7/2017",78,7,NA,0,1,"Mayor","366","Hialeah","City of Hialeah","1600000US1230000","1230000","Florida","FL","3","5","12",224669,25.8699,-80.3029,42.2,48.3,51.7,92.6,2.7,94.7,50.6,49.4,"hialeahfl.gov/","mayorchernandez","197800920557383","https://www.facebook.com/mayorchernandez/?ref=br_rs","mayorhialeah","https://twitter.com/mayorhialeah?lang=en"
"367","367","Andrew D. Gillum","Gillum","Andrew D.",1,0,0,1,0,0,0,1,0,0,-0.3640781,0.07761444,"8/27/2014",76,4,NA,1,0,"Mayor","367","Tallahassee","City of Tallahassee","1600000US1270600","1270600","Florida","FL","3","5","12",181376,30.4551,-84.2534,26.1,47.1,52.9,57.4,35,6.3,41.4,58.6,"www.talgov.com/","andrewgillumfl","233733121020","https://www.facebook.com/andrewgillumfl/?ref=br_rs","andrewgillum","https://twitter.com/andrewgillum?lang=en"
"368","368","Joe Coviello","Coviello","Joe",1,0,1,0,0,0,NA,NA,NA,NA,0.11926667,0.08914203,"11/7/2017",50.6,1,NA,1,0,"Mayor","368","Cape Coral","City of Cape Coral","1600000US1210275","1210275","Florida","FL","3","5","12",154305,26.6431,-81.9973,42.4,48.8,51.2,88.2,4.3,19.5,72.5,27.5,"https://www.capecoral.net/",NA,NA,NA,NA,NA
"369","369","John 'Jack' P. Seiler","Seiler","John 'Jack' P.",1,0,1,0,0,0,0,1,0,0,-0.4017936,0.0866175,"2/10/2015",75.03,9,NA,1,0,"Mayor","369","Fort Lauderdale","City of Fort Lauderdale","1600000US1224000","1224000","Florida","FL","3","5","12",165521,26.1413,-80.1439,42.2,52.8,47.2,62.6,31,13.7,54.9,45.1,"www.fortlauderdale.gov/","John-P-Jack-Seiler-157916144266749",NA,"https://www.facebook.com/John-P-Jack-Seiler-157916144266749/?ref=br_rs","jackseiler","https://twitter.com/jackseiler?lang=en"
"370","370","Gregory J. Oravec","Oravec","Gregory J.",1,0,1,0,0,0,0,0,1,0,0.04150793,0.09395124,"11/7/2014",60,4,NA,1,0,"Mayor","370","Port St. Lucie","City of Port St. Lucie","1600000US1258715","1258715","Florida","FL","3","5","12",164603,27.281,-80.3838,39.8,48.6,51.4,74.3,16.3,18.4,78.1,21.9,"www.cityofpsl.com/","MayorofPortStLucie","370600279796918","https://www.facebook.com/MayorofPortStLucie/?ref=br_rs",NA,NA
"371","371","Frank C. Ortis","Ortis","Frank C.",1,0,1,0,0,0,0,1,0,0,-0.2501511,0.09503081,"11/8/2016",100,18,NA,1,0,"Mayor","371","Pembroke Pines","City of Pembroke Pines","1600000US1255775","1255775","Florida","FL","3","5","12",154750,26.0212,-80.3404,39.5,46.2,53.8,67.3,19.8,41.4,75.8,24.2,"https://www.ppines.com/","MayorOrtis","176940959017718","https://www.facebook.com/MayorOrtis/?ref=br_rs","mayorpines","https://twitter.com/mayorpines?lang=en"
"372","372","Josh Levy","Levy","Josh",1,0,1,0,0,0,NA,NA,NA,NA,-0.1960444,0.09703585,"11/8/2016",51,2,NA,1,0,"Mayor","372","Hollywood","City of Hollywood","1600000US1232000","1232000","Florida","FL","3","5","12",140768,26.0311,-80.1646,41.1,49,51,72.7,16.7,32.6,59.6,40.4,"https://www.hollywoodfl.org/","JoshLevyMayorOfHollywoodFlorida","431846903683101","https://www.facebook.com/JoshLevyMayorOfHollywoodFlorida/?ref=br_rs","joshlevyhlwd","https://twitter.com/joshlevyhlwd?lang=en"
"373","373","Wayne M. Messam","Messam","Wayne M.",1,0,0,1,0,0,NA,NA,NA,NA,-0.3836959,0.12806439,"3/12/2015",38,3,NA,1,0,"Mayor","373","Miramar","City of Miramar","1600000US1245975","1245975","Florida","FL","3","5","12",122041,25.977,-80.3358,33.6,47.2,52.8,41,45.7,36.9,75,25,"https://www.miramarfl.gov/","MayorWayneMessam","100157833650312","https://www.facebook.com/MayorWayneMessam/?ref=br_rs","waynemessam","https://twitter.com/waynemessam?lang=en"
"374","374","Lauren Poe","Poe","Lauren",1,0,1,0,0,0,NA,NA,NA,NA,-0.402648,0.10587495,"3/15/2016",57.07,2,NA,1,0,"Mayor","374","Gainesville","City of Gainesville","1600000US1225175","1225175","Florida","FL","3","5","12",124354,29.6788,-82.3459,24.9,48.4,51.6,64.9,23,10,38,62,"www.cityofgainesville.org/","MayorLaurenPoe","100907233589354","https://www.facebook.com/MayorLaurenPoe/?ref=br_rs","laurenbpoe","https://twitter.com/laurenbpoe?lang=en"
"375","375","Walter 'Skip' Campbell","Campbell","Walter 'Skip'",1,0,1,0,0,0,0,1,0,0,-0.2155718,0.10356387,"11/8/2016",50.142,5,NA,1,0,"Mayor","375","Coral Springs","City of Coral Springs","1600000US1214400","1214400","Florida","FL","3","5","12",121096,26.2708,-80.2593,36.5,48.1,51.9,69.2,17.9,23.5,65.3,34.7,"https://www.coralsprings.org/","skipformayor","615310881918856","https://www.facebook.com/skipformayor/?ref=br_rs","skipformayor","https://twitter.com/skipformayor?lang=en"
"376","376","Oliver G. Gilbert III","Gilbert III","Oliver G.",1,0,0,1,0,0,0,1,0,0,NA,NA,"12/6/2016",NA,6,NA,1,0,"Mayor","376","Miami Gardens","City of Miami Gardens","1600000US1245060","1245060","Florida","FL","3","5","12",107167,25.9489,-80.2436,33.5,46.8,53.2,18.3,76.3,22,68.4,31.6,"https://www.miamigardens-fl.gov/","oggilbert3","579300342209417","https://www.facebook.com/oggilbert3/?ref=br_rs","ogilbert","https://twitter.com/ogilbert?lang=en"
"377","377","George N. Cretekos","Cretekos","George N.",1,0,1,0,0,0,1,0,0,0,-0.0965118,0.09840291,"3/15/2016",100,6,NA,1,0,"Mayor","377","Clearwater","City of Clearwater","1600000US1212875","1212875","Florida","FL","3","5","12",107685,27.9795,-82.7663,43.8,48.3,51.7,79.8,10.9,14.2,58.8,41.2,"http://www.myclearwater.com/government/city-departments/city-council-and-mayor","George-Cretekos-Mayor-of-Clearwater-391736547534067",NA,"https://www.facebook.com/George-Cretekos-Mayor-of-Clearwater-391736547534067/?ref=br_rs",NA,NA
"378","378","Geraldine 'Jeri' Muoio Ph.D.","Muoio","Geraldine 'Jeri'",0,1,1,0,0,0,0,1,0,0,-0.4036043,0.13404414,"3/10/2015",62.7,7,NA,0,1,"Mayor","378","West Palm Beach","City of West Palm Beach","1600000US1276600","1276600","Florida","FL","3","5","12",99919,26.7483,-80.1266,38.1,48.7,51.3,56.7,32.5,22.6,50.6,49.4,"wpb.org/",NA,NA,NA,"jmuoio","https://twitter.com/jmuoio?lang=en"
"379","379","William Capote","Capote","William",1,0,0,1,0,0,NA,NA,NA,NA,-0.0439496,0.09196542,"11/8/2016",59.1,2,NA,1,0,"Mayor","379","Palm Bay","City of Palm Bay","1600000US1254000","1254000","Florida","FL","3","5","12",103190,27.9856,-80.6626,39.8,48.3,51.7,72.9,17.9,14.1,74.4,25.6,"www.palmbayflorida.org/","votecapote","1214470791937890","https://www.facebook.com/votecapote/?ref=br_rs",NA,NA
"380","380","Lamar Fisher","Fisher","Lamar",1,0,1,0,0,0,0,1,0,0,-0.4542387,0.12041486,"11/8/2016",NA,11,NA,1,0,"Mayor","380","Pompano Beach","City of Pompano Beach","1600000US1258050","1258050","Florida","FL","3","5","12",99845,26.2426,-80.129,42.7,51,49,62.6,28.9,17.5,59.2,40.8,"pompanobeachfl.gov/",NA,NA,NA,"lamarpfisher","https://twitter.com/LamarPFisher"
"381","381","H 'Bill' William Mutz","Mutz","H 'Bill' William",1,0,1,0,0,0,NA,NA,NA,NA,-0.0123892,0.10230407,"11/7/2017",72,1,NA,1,0,"Mayor","381","Lakeland","City of Lakeland","1600000US1238250","1238250","Florida","FL","3","5","12",97422,28.056,-81.9537,39.8,46.9,53.1,70.8,20.9,12.6,56.6,43.4,"https://www.lakelandgov.net/",NA,NA,NA,"dozendad","https://twitter.com/DozenDad?lang=en"
"382","382","Judith 'Judy' Paul","Paul","Judith 'Judy'",0,1,1,0,0,0,NA,NA,NA,NA,-0.1287645,0.12235253,"3/10/2015",100,9,NA,1,0,"Mayor","382","Davie","Town of Davie","1600000US1216475","1216475","Florida","FL","3","5","12",91992,26.0791,-80.285,37.5,48.4,51.6,80.1,8,29.1,73.7,26.3,"https://www.davie-fl.gov/",NA,NA,NA,NA,NA
"383","383","Susan Haynie","Haynie","Susan",0,1,1,0,0,0,NA,NA,NA,NA,-0.0209361,0.11708638,"3/14/2017",55,4,NA,1,0,"Mayor","383","Boca Raton","City of Boca Raton","1600000US1207300","1207300","Florida","FL","3","5","12",84392,26.3729,-80.1063,45.4,48.9,51.1,88.5,5.2,11.9,70.2,29.8,"https://www.myboca.us/",NA,NA,NA,"susanhaynieboca","https://twitter.com/susanhaynieboca?lang=en"
"384","384","Dan Gelber","Gelber","Dan",1,0,1,0,0,0,NA,NA,NA,NA,-0.617735,0.1133957,"11/7/2017",82,1,NA,1,0,"Mayor","384","Miami Beach","City of Miami Beach","1600000US1245025","1245025","Florida","FL","3","5","12",87779,25.8153,-80.1397,40.3,52.4,47.6,87.4,4.4,53,38.6,61.4,"https://www.miamibeachfl.gov/","MayorDanGelber","370292163393615","https://www.facebook.com/MayorDanGelber/?ref=br_rs","mayordangelber","https://twitter.com/mayordangelber?lang=en"
"385","385","John C. Masiarczyk Sr.","Masiarczyk Sr.","John C.",1,0,1,0,0,0,NA,NA,NA,NA,0.09714922,0.10082069,"11/4/2014",50.55,8,NA,1,0,"Mayor","385","Deltona","City of Deltona","1600000US1217200","1217200","Florida","FL","3","5","12",85182,28.9051,-81.211,37.8,48.7,51.3,76.7,10.9,30.2,81.5,18.5,"https://www.deltonafl.gov/",NA,NA,NA,NA,NA
"386","386","Diane Veltri-Bendedkobic","Veltri-Bendedkobic","Diane",0,1,1,0,0,0,0,1,0,0,-0.2536188,0.10779779,"3/10/2015",51.7,7,NA,0,1,"Mayor","386","Plantation","City of Plantation","1600000US1257425","1257425","Florida","FL","3","5","12",84955,26.1256,-80.2618,39.7,47.4,52.6,69.9,20.3,20.4,69.1,30.9,"www.plantation.org/",NA,NA,NA,"reelectdiane","https://twitter.com/reelectdiane?lang=en"
"387","387","Michael J. Ryan","Ryan","Michael J.",1,0,1,0,0,0,NA,NA,NA,NA,-0.2182326,0.10754272,"11/7/2017",100,7,NA,1,0,"Mayor","387","Sunrise","City of Sunrise","1600000US1269700","1269700","Florida","FL","3","5","12",84439,26.1701,-80.2595,39.1,46.5,53.5,56.4,31.8,25.6,72.7,27.3,"https://www.sunrisefl.gov/",NA,NA,NA,NA,NA
"388","388","Milissa Holland","Holland","Milissa",0,1,1,0,0,0,NA,NA,NA,NA,-0.0646201,0.10991916,"11/8/2016",63.43,2,NA,1,0,"Mayor","388","Palm Coast","City of Palm Coast","1600000US1254200","1254200","Florida","FL","3","5","12",75180,29.5406,-81.2511,45.1,47.8,52.2,79.9,12.7,10,75.8,24.2,"https://www.palmcoastgov.com/","MayorMilissaHolland","487240481623087","https://www.facebook.com/MayorMilissaHolland/?ref=br_rs","mayor_holland","https://twitter.com/mayor_holland"
